Tamano  Tiempo(ns)  media_OB  max_OB  min_OB
  9650   421.11    12.00       14     1
  9660   420.73    12.00       14     1
  9670   419.66    12.00       14     1
  9680   421.10    12.00       14     1
  9690   422.22    12.00       14     1
  9700   420.78    12.00       14     1
  9710   420.27    12.00       14     1
  9720   425.98    12.00       14     1
  9730   431.68    12.00       14     1
  9740   421.47    12.00       14     1
  9750   420.99    12.00       14     1
  9760   421.63    12.00       14     1
  9770   424.15    12.00       14     1
  9780   421.01    12.00       14     1
  9790   420.10    12.00       14     1
  9800   421.18    12.00       14     1
  9810   422.18    12.00       14     1
  9820   434.36    12.00       14     1
  9830   421.69    12.00       14     1
  9840   421.21    12.00       14     1
  9850   421.81    12.00       14     1
  9860   432.21    12.00       14     1
  9870   421.40    12.00       14     1
  9880   420.78    12.00       14     1
  9890   427.36    12.00       14     1
  9900   432.17    12.00       14     1
  9910   430.61    12.00       14     1
  9920   420.77    12.00       14     1
  9930   421.72    12.00       14     1
  9940   421.56    12.00       14     1
  9950   421.99    12.00       14     1
  9960   421.80    12.00       14     1
  9970   420.67    12.00       14     1
  9980   421.47    12.00       14     1
  9990   422.37    12.00       14     1
  10000   420.03    12.00       14     1
